session_id,example_type,sent_id,nli_novelty,text,entailed_prior_sent_id,entailed_prior_text,context_before,context_after
2021_04_22_MND_S4,reinforcement,417,0.0056915879249572,"And so, you know, there are these other sort of inflammatory cascades that Jay actually might know more about.",414.0,"And so, you know, there are these other sort of inflammatory cascades that Jay actually might know more about.","[[415, ""And so, you know, there are these other sort of inflammatory cascades that Jay actually might know more about.""], [416, ""And so, you know, there are these other sort of inflammatory cascades that Jay actually might know more about.""]]","[[418, ""But you know, to go back to Stephanie's point, you know, I think that's I think what you're really hitting on is sort of the challenge question, right?""], [419, ""Is it the short chain fatty acids that are generated by the gut microbiota that just that drive a lot of these physiologic changes that we see.""]]"
2021_10_01_MZT_S11,new_idea,0,1.0,I guess I I was just talking with Kristoff yesterday who was saying that,,,[],"[[1, ""I think about a slightly different question.""], [2, ""Um so in terms of detection, uh one would often want to to know very quickly um if a pathogen is is in a specific organism um for surveillance.""]]"
2021_10_01_MZT_S11,new_idea,292,0.9990330559085124,I have a feeling that in the next year we're going to find out a lot of uh data that hasn't been accumulated in the past year and that people are now looking at from actually infection with with COVID.,291.0,"Yeah, I I don't know of any programs like that too.","[[290, ""So we focused mostly on the first part of our topic which is genetics.""], [291, ""Yeah, I I don't know of any programs like that too.""]]","[[293, ""Uh but I think those studies are hard and and probably lengthy is my guess.""], [294, ""Uh but I know we were talking yesterday in the reception a little bit.""]]"
2021_10_01_MZT_S11,new_idea,277,0.998896331526339,"This is just to remind you, it's probably also in the in the brochure that is on the Google link.",273.0,"And so what I will quickly do is I will quickly share the prompts that the entire group, both fellows and and facilitators put together for this particular session.","[[275, ""So what do we want to count as our highlights?""], [276, ""The way the uh the resource corporation came up with these as I think you know is by us all of us facilitators and fellows and uh funders uh just putting interesting questions into their their uh questionnaires.""]]","[[278, ""Those of you that are working on on the viruses.""], [279, ""So I understand that the databases are there, but you essentially had to mind that database for your own work.""]]"
2021_10_01_MZT_S11,reinforcement,126,0.0093147158622741,So we do live cell imaging using fluorescent viruses.,122.0,So in my lab we actually use live cell imaging to study these um specifically antivirals and seeing virus replication using fluorescent viruses.,"[[124, ""And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.""], [125, ""So in my lab, we actually use that we can actually see it in cells.""]]","[[127, ""We use Zika and also Chikungunya or and we we can actually use these fluorescently tagged um CDC 42 or other GTPases, different organel specific GTPases""], [128, ""Thank you so much.""]]"
2021_10_01_MZT_S11,reinforcement,256,0.0145022869110107,Why don't you go ahead?,255.0,"Okay, why don't you go ahead?","[[254, ""Uh""], [255, ""Okay, why don't you go ahead?""]]","[[257, ""Oops.""], [258, ""Don't know what I just did.""]]"
2021_10_01_MZT_S11,reinforcement,125,0.0347287058830261,"So in my lab, we actually use that we can actually see it in cells.",122.0,So in my lab we actually use live cell imaging to study these um specifically antivirals and seeing virus replication using fluorescent viruses.,"[[123, ""Um to actually uh we believe that if you test it in cell culture that's easier first to identify inhibitors or um specifically protease inhibitors or polymerase inhibitors etc.""], [124, ""And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.""]]","[[126, ""So we do live cell imaging using fluorescent viruses.""], [127, ""We use Zika and also Chikungunya or and we we can actually use these fluorescently tagged um CDC 42 or other GTPases, different organel specific GTPases""]]"
2021_04_23_MND_S7,new_idea,479,0.9990992562379688,"We're also the fourth group, so it's okay.",475.0,"Yeah, uh, so I'm Wang and I was trained as a chemical biologist and also protein engineer.","[[477, ""Um, so in particular now we are very interested in designing these um bodies um, so and uh, we so it's a little bit related to Parkinson disease, so it actually can target these protein aggregates um specifically on the aggregates and we have found actually very interesting that when we coexpress um in the neurons, it seems to inhibit the propagation like um in the in cell cultures and most models.""], [478, ""Um, but our lab we mainly um just do the cell culture work and um protein engineering, we collaborate um to test these um tools in mouse models.""]]","[[480, ""We have time.""], [481, ""Can I continue?""]]"
2021_04_23_MND_S7,new_idea,303,0.9990684628137388,"But then how do they truly impact what we would be studying here, the gut brain axis and do they really remain important when the ecosystem becomes more saturated?",302.0,These may be more easily detected in simpler systems that once we initially propose will be important.,"[[301, ""To to understand the emergent properties of the microbiomes.""], [302, ""These may be more easily detected in simpler systems that once we initially propose will be important.""]]","[[304, ""And then how to measure that along the way.""], [305, ""Um, I was going to start with saying that these are very complex communities, um, that is difficult to study.""]]"
2021_04_23_MND_S7,new_idea,258,0.9990668787504546,"We're now starting to do those also in in more um synthetic ex vivo systems using the gut on a chip, although this is something that we just started and I'm looking forward to learning more on.",253.0,"We are interested in the early life microbiome and in fact, we we have a a keen interest in in interspecies interactions early in life.","[[256, ""And we study this both in in in clinical studies in longitudinal cohort studies using mainly um genomics approaches.""], [257, ""But we also like to model some of our observations in in mice, mainly notobiotic mice where we define the collections of microbes and we study them in those systems.""]]","[[259, ""Um, and we're also interested in what happens to the host, especially the immune system.""], [260, ""How does the immune system develops in light of the initial changes of the gut microbiome.""]]"
2021_04_23_MND_S7,reinforcement,119,0.0059114694595336,"No, we had it.",118.0,"No, we had it.","[[117, ""No worries.""], [118, ""No, we had it.""]]","[[120, ""Now, how about you start the discussion.""], [121, ""Oh, I'm I'm off this.""]]"
2021_04_23_MND_S7,reinforcement,176,0.0154535174369812,is a great team.,173.0,"is a great team from competition computational scientist to microbiologist, immunologist, early life uh biologist and engineers.","[[174, ""You can't ask for any better diverse expertise in the room.""], [175, ""Who is going to volunteer to be a reporter?""]]","[[177, ""is very important to look at the ecosystem.""], [178, ""I'm reading Obama's uh uh latest book.""]]"
2021_04_23_MND_S7,reinforcement,39,0.0185077786445617,That's a great question.,37.0,"That's a great question, but you know, how tough is it to get resistance against phages?","[[37, ""That's a great question, but you know, how tough is it to get resistance against phages?""], [38, ""Like um you know, I don't know maybe Mark knows the answer.""]]","[[40, ""Uh, so how do we study that?""], [41, ""Uh, we have missed two people at least in the introductions.""]]"
2021_05_20_ABI_S7,new_idea,0,1.0,"Dylan, your task is to have the right quarter cell at the right time to capture what it is you want to see.",,,[],"[[1, ""Okay, welcome back to the main room.""], [2, ""Um, so uh I certainly bopped around a little bit and heard some really great conversations and so Richard you""]]"
2021_05_20_ABI_S7,new_idea,270,0.9992608434404248,"Um, although I will be an associate as of July 1st, so I'm kind of in the intermediate space of still feeling new.",268.0,"Back to something that's maybe hopefully happening in a dynamic setting, we can understand like how things are are altering with time.","[[268, ""Back to something that's maybe hopefully happening in a dynamic setting, we can understand like how things are are altering with time.""], [269, ""Um, you know, sort of like our keynote talk is, I think, you know, trying to bridge those two two spectrum I I think is sort of is a challenge.""]]","[[271, ""Um, and we're looking at moving to kind of like near IR wavelengths to get um I guess 1300, 1700 to kind of like pure deeper into tissue and also some scattering correction approaches.""], [272, ""Um, but um, uh uh my lab is primarily focused on uh multiphoton imaging.""]]"
2021_05_20_ABI_S7,new_idea,418,0.9988943906500936,So that's um orders of magnitude difference to to what you would have with the commercial floor so this may also be uh helpful in the end.,413.0,So for this super resolution information is is really the key to understand those transport pathways.,"[[416, ""And one example um uh material is called up conversion nanoparticles that have anti anti stokes emission.""], [417, ""Um they um typically have luminescence lifetimes in like the millisecond or microsecond range.""]]","[[419, ""Yeah, absolutely.""], [420, ""Like when uh when you mentioned this, I thought immediately about um assembling um uh objects at the nanoscale that as a single object do not scatter, but when they come together and form an assembly, then all of a sudden they scatter light very efficiently.""]]"
2021_05_20_ABI_S7,reinforcement,194,0.0056932568550109,So you collect light from everywhere and then usually you do um there's an algorithm that automatically calculates where that light is coming from and it removes that scattering light.,190.0,So you collect light from everywhere and then usually you do um there's an algorithm that automatically calculates where that light is coming from and it removes that scattering light.,"[[192, ""In confocal, you're using a pin hole to collect that um the light the ballistic photons that you are interested in and you're using that pin hole to block all those other scattered lights um where it's coming from.""], [193, ""And so if you collect with a camera and you focus if you collect the light from where your pin hole would be, that would be your, you know, from your central focal area, but you could collect the scattered um multi photon light so that you can then collect more of that signal.""]]","[[195, ""So you're already capturing the scattered light, it's just that you are removing it.""], [196, ""In confocal, you're using a pin hole to collect that um the light the ballistic photons that you are interested in and you're using that pin hole to block all those other scattered lights um where it's coming from.""]]"
2021_05_20_ABI_S7,reinforcement,186,0.0059552788734436,So I can jump in if needed.,185.0,So I can jump in if needed.,"[[184, ""Thank you.""], [185, ""So I can jump in if needed.""]]","[[187, ""So I do again encourage you to put ideas in the parking lot especially because even though this is a short virtual meeting this week, but um hopefully you will all be back next year and the year after and so if you plan to seed now you might come back to it um in the future.""], [188, ""Um so I hope this is just the beginning of your discussion together um not necessarily all of you together but uh with individuals that you may find other people at the conference that were not in our room that um may be able to help build on some ideas that you're um starting to form.""]]"
2021_05_20_ABI_S7,reinforcement,50,0.0059992671012878,I'm I'm a practical guy.,47.0,I'm I'm a practical guy.,"[[48, ""I kind of want to imagine what you're going to what what what are you going to capture this with, right?""], [49, ""Um, is it is is it something that exists or you or do you have to invent it?""]]","[[51, ""I kind of want to imagine what you're going to what what what are you going to capture this with, right?""], [52, ""Um, is it is is it something that exists or you or do you have to invent it?""]]"
2021_04_22_MND_S3,new_idea,0,1.0,And that's my two cents.,,,[],"[[1, ""I'm not a cell biologist.""], [2, ""I don't know much of anything about basic science.""]]"
2021_04_22_MND_S3,new_idea,43,0.9990764969261364,Um and then we also talked about more physiological organ level interactions that can also be modeled.,38.0,And so there's many different types that um all have their own value.,"[[41, ""Um and in those it's really important to consider cell subtype specificity, the species selection.""], [42, ""Um and the inputs if they're microbiome if they're microbial versus a metabolite or effector molecule.""]]","[[44, ""Um yeah, did I is there anything that I missed and I should add in there?""], [45, ""You know, 50 seconds.""]]"
2021_04_22_MND_S3,new_idea,216,0.999062824761495,And then but you're still going to be missing something probably.,214.0,Um if that's what you want to do.,"[[214, ""Um if that's what you want to do.""], [215, ""It's fine, it's fine.""]]","[[217, ""And so then you still have to go back to in vivo or take that to human stuff.""], [218, ""So I think as long as you know, the same way we approach every scientific question.""]]"
2021_04_22_MND_S3,reinforcement,156,0.0061500668525695,So there's uh there's a great deal of complexity there.,155.0,So there's uh there's a great deal of complexity there.,"[[154, ""So how do we boil that down to a few big ideas?""], [155, ""So there's uh there's a great deal of complexity there.""]]","[[157, ""That that could simply be a strategy to address part of the question and link close about how you're going to figure out the pathway and what the cell type does is is negatively some of the cell type.""], [158, ""That would be an amazing in vitro system.""]]"
2021_04_22_MND_S3,reinforcement,163,0.0078731775283813,That's a that's a really great question because I think there's pretty clear evidence that.,162.0,"That's a that's a really great question because I think there's pretty clear evidence that microbes in a community behave differently than individual microbes and uh depending on whose gut you're talking about, some of them are culturable and some of them are not culturable.","[[161, ""That's a great question to think about.""], [162, ""That's a that's a really great question because I think there's pretty clear evidence that microbes in a community behave differently than individual microbes and uh depending on whose gut you're talking about, some of them are culturable and some of them are not culturable.""]]","[[164, ""There's a whole there's a whole other bunch of brain there people have grown organoids that have a whole lot of brain tissue in it but from the ATS it was all about information flow and how does it flow and you know if you look at the at the Allen Brain Atlas it's not really straightforward to go oh we can map out all these capillaries and this is how all the information flows and it doesn't all necessarily flow direct synaptic information either.""], [165, ""Well, they're only relevant to the mouse if you're using the mouse as a model for something else, right?""]]"
2021_04_22_MND_S3,reinforcement,422,0.0208144783973693,I think that would be very important.,421.0,"I I feel like I feel like one important question would be like how specific or sensitive this model could be for for specific disease because I think it seems to be for lots of disease to manipulate depression, Alzheimer's disease, Parkinson disease, they all have similar phenomena, but how to differentiate those to make it a possible predictive biomarker or early prevention intervention.","[[420, ""Because my question is pretty generic because it seems like eventually it will all go down to what is unknown and what questions do we want to solve at this point, right?""], [421, ""I I feel like I feel like one important question would be like how specific or sensitive this model could be for for specific disease because I think it seems to be for lots of disease to manipulate depression, Alzheimer's disease, Parkinson disease, they all have similar phenomena, but how to differentiate those to make it a possible predictive biomarker or early prevention intervention.""]]",[]
2021_06_11_SLU_S11,new_idea,325,0.9989156735828146,And then why don't we also go around the room and and do some introductions.,321.0,"And also, um, if you want, you can feel free to write down those questions in the Google Doc and um, I'll go ahead and paste the link.","[[323, ""I know this chat is for the main room, but that's okay.""], [324, ""I'm just going to paste the link here.""]]","[[326, ""Um, so if you could just state your your name and institution and what your specialty areas are.""], [327, ""Anybody who hasn't done it yet, who's open to doing that?""]]"
2021_06_11_SLU_S11,new_idea,462,0.9988326418679208,I'm especially interested in Titan because its sediments are so uniquely bizarre and studying um how they form in the atmosphere and then what happens to them on Titan's surface might help us understand the kinds of uh weird things chemistry is doing before biology takes over.,458.0,"Hi, I'm Shannon McKenzie.","[[460, ""Um, I'm a planetary scientist.""], [461, ""I use remote sensing from things like uh IR spectrometers, visible cameras, radars to characterize the surfaces of icy satellites.""]]","[[463, ""Hello.""], [464, ""I'm I'm fine.""]]"
2021_06_11_SLU_S11,new_idea,119,0.9988325521117076,That that actually connects to many of the other topics already.,118.0,Thank you.,"[[117, ""Betul, do do you want to um say your think now or later?""], [118, ""Thank you.""]]","[[120, ""So Greg, you raised your hand.""], [121, ""That that's something I learned from George Whitesides that.""]]"
2021_06_11_SLU_S11,reinforcement,322,0.0054269433021545,"And if you want, you can feel free to write down those questions in the Google Doc and um, I'll go ahead and paste the link.",321.0,"And also, um, if you want, you can feel free to write down those questions in the Google Doc and um, I'll go ahead and paste the link.","[[320, ""And Yakin.""], [321, ""And also, um, if you want, you can feel free to write down those questions in the Google Doc and um, I'll go ahead and paste the link.""]]","[[323, ""I know this chat is for the main room, but that's okay.""], [324, ""I'm just going to paste the link here.""]]"
2021_06_11_SLU_S11,reinforcement,324,0.0110387206077575,I'm just going to paste the link here.,321.0,"And also, um, if you want, you can feel free to write down those questions in the Google Doc and um, I'll go ahead and paste the link.","[[322, ""And if you want, you can feel free to write down those questions in the Google Doc and um, I'll go ahead and paste the link.""], [323, ""I know this chat is for the main room, but that's okay.""]]","[[325, ""And then why don't we also go around the room and and do some introductions.""], [326, ""Um, so if you could just state your your name and institution and what your specialty areas are.""]]"
2021_06_11_SLU_S11,reinforcement,330,0.011798083782196,"Great, thank you.",329.0,"Great, thank you.","[[328, ""Anyone?""], [329, ""Great, thank you.""]]","[[331, ""Great, thank you.""], [332, ""And Greg.""]]"
2021_04_23_MND_S8,new_idea,0,1.0,"But um, does it have to really fit in one year?",,,[],"[[1, ""Hi.""], [2, ""Um, oh, sorry. yeah.""]]"
2021_04_23_MND_S8,new_idea,55,0.9990817299694754,"I also had a a very interesting point about kind of asking what what mattered and it um about you know, I don't know, certain metabolites, is it the species?",52.0,And is that something that affects the the way that our brain functions?,"[[53, ""You know, is this predisposing us not only to inflammatory diseases but predisposing us to um to other types of diseases.""], [54, ""Got it.""]]","[[56, ""And I I feel like this is a really big question in the field about is it the function that matters about the microbiota?""], [57, ""So you know, if you add a helmet and and you are you providing a new member to the microbiota or are you providing new functionality?""]]"
2021_04_23_MND_S8,new_idea,405,0.9990640324540436,"And also if you think about the technical limitation, what kind of a sequencing technique you want to use so that you can profile the system at each level.",402.0,I agree.,"[[403, ""I think all levels of all levels of interspecies interactions are important, helpful for us to understand this very complex ecosystem.""], [404, ""But if you think about from the modern perspective, we always like to start from a simple model.""]]","[[406, ""So I I think we need to be very pragmatic.""], [407, ""So if you only um do 16S RNA gene sequence, maybe you're you're only looking to um the bacteria profile.""]]"
2021_04_23_MND_S8,reinforcement,133,0.0055697560310363,"If like the redox is really off and there's a lot of oxygen in the environment, you don't really have to know the interspecies interactions to know something bad is probably about to happen.",131.0,"If like the redox is really off and there's a lot of oxygen in the environment, you don't really have to know the interspecies interactions to know something bad is probably about to happen.","[[131, ""If like the redox is really off and there's a lot of oxygen in the environment, you don't really have to know the interspecies interactions to know something bad is probably about to happen.""], [132, ""And so like um like um Ida was mentioning earlier too or suggesting like things like redox, right?""]]","[[134, ""And so I guess then it comes down to as Carlino's saying on the other part, like what do you, where do you actually have to get the community to go or to actually do?""], [135, ""I guess what I'm trying to say is I'm relatively optimistic that on the front end that you could predict somehow or you you um given at least like some environmental parameters what the community is going to do even if you don't know exactly which bugs are going to do it.""]]"
2021_04_23_MND_S8,reinforcement,124,0.0075677633285522,If you there's no limit.,123.0,"Um, if you you have no bounds.","[[122, ""And I think, um, you know, I think there's certain research projects that are sometimes bound with the um academia in general and so this could potentially be a way to envision what type of project or ideas you haven't even thought about.""], [123, ""Um, if you you have no bounds.""]]","[[125, ""If you have all the access to resources in the world, what would those questions be?""], [126, ""And then go from there.""]]"
2021_04_23_MND_S8,reinforcement,302,0.0093265175819396,I I think it was a really good recap.,300.0,"No, I think it's a great it's a great summary.","[[300, ""No, I think it's a great it's a great summary.""], [301, ""So this was good.""]]","[[303, ""Okay, Lawrence.""], [304, ""Okay, thank you, Carolina.""]]"
2021_05_21_ABI_S4,new_idea,0,1.0,I'll just briefly say hi if that's okay just to you know who I am.,,,[],"[[1, ""I'm Arne Bakker, I'm at CZI, I'm the director of meetings and community um and so me and my team we host meetings like this about 15 to 20 times a year for the the the the scientists that CZI funds to really uh hope to encourage collaboration and sharing of knowledge.""], [2, ""Um and I have a PhD in immunology and did my postdoc at Berkeley and my PhD at the Netherlands Cancer Institute in Amsterdam uh hence my interest in this topic.""]]"
2021_05_21_ABI_S4,new_idea,561,0.9992410239647144,I also will probably shut my camera off and just participate as a butterfly on the wall.,559.0,I'm from the Walder Foundation based in the Chicago region um and I'm the senior program uh director for science innovation.,"[[559, ""I'm from the Walder Foundation based in the Chicago region um and I'm the senior program uh director for science innovation.""], [560, ""So really just here as an observer looking forward to hearing conversation.""]]","[[562, ""42.""], [563, ""Actually, uh, yeah, I I think I can only catch understand like 50% of these conversations.""]]"
2021_05_21_ABI_S4,new_idea,592,0.9991764978622086,I just started uh this March.,590.0,Yes.,"[[590, ""Yes.""], [591, ""Uh, so I'm assistant professor in electrical engineering at MIT.""]]","[[593, ""Uh, I did my PhD in UIUC uh in label free microscopy.""], [594, ""And then I did my uh postdoc in Berkeley in computational imaging.""]]"
2021_05_21_ABI_S4,reinforcement,83,0.0058510303497314,We've said that a number of times.,80.0,We've said that a number of times.,"[[81, ""Um and it's it's a great thing to say um but what exactly is a theranostic when we go through it and it neither needs to be um some nanotechnology, some macromolecular complex that is detectable and sensitive to a specific readout.""], [82, ""We bring up theranostic a lot.""]]","[[84, ""Um and it's it's a great thing to say um but what exactly is a theranostic when we go through it and it neither needs to be um some nanotechnology, some macromolecular complex that is detectable and sensitive to a specific readout.""], [85, ""We don't know if the Alzheimer's models are accurate.""]]"
2021_05_21_ABI_S4,reinforcement,54,0.0059733390808105,Or it needs to be uh an engineered cell that uh is detectable and then can change its its signal or shape.,52.0,Or it needs to be uh an engineered cell that uh is detectable and then can change its its signal or shape.,"[[52, ""Or it needs to be uh an engineered cell that uh is detectable and then can change its its signal or shape.""], [53, ""You need to have that level of complexity to have a theranostic.""]]","[[55, ""You need to have that level of complexity to have a theranostic.""], [56, ""So those are more of just probes.""]]"
2021_05_21_ABI_S4,reinforcement,82,0.0060889720916748,We bring up theranostic a lot.,79.0,We bring up theranostic a lot.,"[[80, ""We've said that a number of times.""], [81, ""Um and it's it's a great thing to say um but what exactly is a theranostic when we go through it and it neither needs to be um some nanotechnology, some macromolecular complex that is detectable and sensitive to a specific readout.""]]","[[83, ""We've said that a number of times.""], [84, ""Um and it's it's a great thing to say um but what exactly is a theranostic when we go through it and it neither needs to be um some nanotechnology, some macromolecular complex that is detectable and sensitive to a specific readout.""]]"
2021_06_11_SLU_S8,new_idea,0,1.0,And if I recall um methane was was quite a bit higher than his model predicted that methane was quite a bit higher than it is even now like post industrial.,,,[],"[[1, ""I should take I should take the paper out.""], [2, ""Um I would say like, you know, broadly it it's it's it's an amazing paper.""]]"
2021_06_11_SLU_S8,new_idea,163,0.9992007793625816,"Which is great, that's the whole point to bring people together from different fields.",158.0,Um and Chris just put the notes for our discussion in the chat if you want to read along.,"[[161, ""At the very end of the discussion, we were discussing how if you had a planet where all the life is in the ocean, maybe you could even have different limits on the overall atmospheric composition for the planet than if you had surface life.""], [162, ""You don't have to worry as much about fires perhaps in that case.""]]","[[164, ""And I've had two breakout sessions with wonderful discussions but all from one point of view.""], [165, ""And it would be nice to have different perspectives.""]]"
2021_06_11_SLU_S8,new_idea,121,0.9990854769712314,"And then if we do, that tells us that life is even more common than we might expect if we found it on a place like Enceladus or Titan.",120.0,"Just to rephrase that a bit, are you suggesting that instead of looking at places where we think that maybe life might be more detectable, we look for the places where it might be even harder to find life or maybe harder for life to exist and we check to see if we find life there.","[[119, ""Is there anyone having a burning urge to talk during the breakout?""], [120, ""Just to rephrase that a bit, are you suggesting that instead of looking at places where we think that maybe life might be more detectable, we look for the places where it might be even harder to find life or maybe harder for life to exist and we check to see if we find life there.""]]","[[122, ""Looking towards the future trying to understand planets in more detail and this summer I'm going to be working with transmission spectroscopy of a really interesting Jupiter planet acquired by HST.""], [123, ""Um, I'm here at this workshop because I really want to learn more about astrobiology and hear what it is astronomers can do for the community.""]]"
2021_06_11_SLU_S8,reinforcement,27,0.006106674671173,Proxies for methane are that's just so tough.,26.0,Proxies for methane are that's just so tough.,"[[25, ""Or is there something about um sort of maintaining, you know,""], [26, ""Proxies for methane are that's just so tough.""]]","[[28, ""Um.""], [29, ""Right.""]]"
2021_06_11_SLU_S8,reinforcement,64,0.0062771439552307,"Yeah, there've been some model um reconstructions.",63.0,"Yeah, there've been some model um reconstructions.","[[62, ""Yeah, that's the that was that's a really good one, Joe.""], [63, ""Yeah, there've been some model um reconstructions.""]]","[[65, ""Zake Berling did some of this um where he was sort of modeling not not really with a direct focus on the carboniferous but was modeling sort of over the the fanic over the last 400 million years or so.""], [66, ""Yeah.""]]"
2021_06_11_SLU_S8,reinforcement,167,0.0063409209251403,"Yeah, I I think I'm mostly asking a semantics question.",166.0,"Yeah, I I think I'm mostly asking a semantics question.","[[165, ""And it would be nice to have different perspectives.""], [166, ""Yeah, I I think I'm mostly asking a semantics question.""]]","[[168, ""But but it's not a semantics question.""], [169, ""I mean it's it's sort of an elegant experiment you've proposed of of what we see on earth.""]]"
2021_06_10_SLU_S3,new_idea,2,0.9991439004661516,"I am an astronomer at the University of Wisconsin Madison, but I'm moving to MIT this summer.",0.0,Hi everyone.,"[[0, ""Hi everyone.""], [1, ""Um, I'm Andrew Vanderberg.""]]","[[3, ""Um, I study exoplanets mostly with observations using space telescopes and instruments on the ground.""], [4, ""If we had a telescope that we could survey 500 planets, what would be the first thing you would look at with that sample?""]]"
2021_06_10_SLU_S3,new_idea,214,0.9990910124615766,And that also is going to answer the question sample size and resolution limits.,209.0,"So I don't see, you know, I I think that there's even in the next phase beyond what's what's coming up now, uh samples are going to have to be chosen very carefully.","[[212, ""I mean, um right now, you know, we're we're doing this a lot in galactic science where um, you know, what can you really learn from the observations?""], [213, ""Moving from theoretical space to observable space and saying, okay, so what are these great observatories really going to give you and how does that track back to the the theory.""]]","[[215, ""So I'm sure this has been done with or you know, somebody has must must have already done these types of calculations in terms of um how bad can you degrade things before you it becomes unrecoverable and then what are the key parameters of interest.""], [216, ""So I think it's really a cross talk between theorists and um, you know, and observers and experimentalists, which is I think leads to to that last point of the need for interdisciplinary teams.""]]"
2021_06_10_SLU_S3,new_idea,223,0.9990532820811496,"Um that's maybe the main lesson learned but that probably is not going to be so much of an issue here because everything can probably run by PT analysis given that it's, you know, five to 500 systems.",222.0,"Um and so methodology you know, having hybrid approaches to methodologies, not just traditional approaches for measuring you know, atmospheric parameters, actually building in machine learning tools is going to be an important part of of how you go from um dealing with small sample sizes when you to going to dealing with large sample sizes or large volumes of data.","[[221, ""Um and so you can push to lower signal noise and lower resolutions than using traditional methods.""], [222, ""Um and so methodology you know, having hybrid approaches to methodologies, not just traditional approaches for measuring you know, atmospheric parameters, actually building in machine learning tools is going to be an important part of of how you go from um dealing with small sample sizes when you to going to dealing with large sample sizes or large volumes of data.""]]","[[224, ""Um, but it might be the case that some of the molecular stuff especially on the M dwarf side really needs um, you know, very difficult line lists and molecular features that are very poorly understood.""], [225, ""So maybe machine learning there might be very helpful in the future for dealing with M dwarf atmospheres.""]]"
2021_06_10_SLU_S3,reinforcement,484,0.0069363713264465,"Yeah, and I'll just echo oh sorry.",480.0,"Yeah, and I I'll just echo oh sorry.","[[482, ""Just just the reality of it.""], [483, ""Um, but I I I don't want to lose sight of pushing for the fact that having a sample of 500 planets is necessary to answer some of the questions that's lingering in all of our minds.""]]",[]
2021_06_10_SLU_S3,reinforcement,328,0.0082074403762817,I don't know.,323.0,I don't know.,"[[326, ""How do I pick what I'll look at?""], [327, ""Let's say I give you three years.""]]","[[329, ""But I I I don't know if I I don't see that that hierarchy exists, you know, from the conversations that you guys have already had.""], [330, ""You know, uh, we could have the best telescope in the world if we had to point it where will we point it first?""]]"
2021_06_10_SLU_S3,reinforcement,52,0.0114033818244934,"Go ahead, Courtney.",51.0,"Go ahead, Courtney.","[[50, ""I think it's also considering cover different type of systems we want to study.""], [51, ""Go ahead, Courtney.""]]","[[53, ""Hi everyone.""], [54, ""I'm Courtney Dressing.""]]"
2021_10_01_MZT_S9,new_idea,0,1.0,Are these localized?,,,[],"[[1, ""I mean, would you say like if you are detecting certain population of mosquitoes, would you know that is within like there's kind of swarming area of five miles, 10 miles.""], [2, ""Ha.""]]"
2021_10_01_MZT_S9,new_idea,18,0.999177499616053,"Uh the other thing is that my wife is a veterinarian, um and I I talk these issues quite often with her.",13.0,So,"[[16, ""Uh you can you can do check uh viral load, community viral load.""], [17, ""Uh and then maybe if something is actually looking you know, suspicious, maybe that region can be investigated in more detail.""]]","[[19, ""We never let our pets outside.""], [20, ""Uh we are very sensitive about it.""]]"
2021_10_01_MZT_S9,new_idea,104,0.999120585853234,"You can also use light traps, but those are mostly for host seeking mosquitoes so you're not going to get as many blood fed that way.",99.0,I'm sure you can do other things but you are very limited on the amount of blood you're working with.,"[[102, ""Um well yeah, if you're going to collect blood fed mosquitoes, you're going to want to use some kind of a resting trap because after you've had a big meal, you want to take a nap and so do the mosquitoes.""], [103, ""So want to find, you know, a nice dark place for them to go hide in and and typically you'll find a lot of blood fed mosquitoes that way.""]]","[[105, ""Yeah, for sure.""], [106, ""Yeah, if you just go looking for them, you're going to have a bad time.""]]"
2021_10_01_MZT_S9,reinforcement,254,0.0063989758491516,I'd be happy to.,253.0,"I'd be happy to do it, no worries.","[[252, ""And I think um you could think of um you know, West Nile of course invaded the US, but also we have an invasive vector, you know, Qlex pipians.""], [253, ""I'd be happy to do it, no worries.""]]","[[255, ""I'll take the name.""], [256, ""Don't worry.""]]"
2021_10_01_MZT_S9,reinforcement,58,0.0101649165153503,"I mean just the pure volume of of information is expensive to how much less than can we building the algorithms, doing continual surveillance, not just looking retrospectively but really looking um actively watching these data points if they're is they're coming in.",56.0,"I mean just the pure volume of of information is expensive to how much less than can we building the algorithms, doing continual surveillance, not just looking retrospectively but really looking um actively watching these data points if they're is they're coming in.","[[56, ""I mean just the pure volume of of information is expensive to how much less than can we building the algorithms, doing continual surveillance, not just looking retrospectively but really looking um actively watching these data points if they're is they're coming in.""], [57, ""Money but also infrastructure. these big data systems, they cost money to house this this amount.""]]","[[59, ""Well, and honestly, so Lauren, it's interesting you pick Banfield as an example because Banfield's data system is actually integrated.""], [60, ""In fact, it all gets uploaded at the end of the day, right?""]]"
2021_10_01_MZT_S9,reinforcement,200,0.0186842679977417,We're so glad you're here.,198.0,We're so glad to have you.,"[[198, ""We're so glad to have you.""], [199, ""Perfect.""]]","[[201, ""Engineering is represented.""], [202, ""Please tell me if we're not saying your name correctly.""]]"
