conference,session,speaker,timestamp,speaking_duration,nods_others,smile_self,smile_other,distracted_others,hand_gesture,interruption,overlap,screenshare,annotations,transcript,has_new_idea,has_explanation,has_decision,global_session,clip_number,start_sec,end_sec,clip_duration_sec,clip_offset_sec,start_sec_adjusted,end_sec_adjusted,start_minute_adjusted,transcript_clean
2021ABI,2021_05_21_ABI_S8,Benjamin Bartelle,03:02-03:04,2.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': 'Benjamin is agreeing with Dr. Anna Moore, who just said that Ben did an amazing job the last time.'}]",Yeah.,False,False,False,2021ABI_2021_05_21_ABI,8.0,182.0,184.0,601.0,4137.0,4319.0,4321.0,71.98333333333333,yeah.
2021ABI,2021_05_21_ABI_S8,Benjamin Bartelle,04:47-04:56,9.0,0,0.0,0.0,0,,No,No,No,"{'expand on existing idea': ""Benjamin is expanding on Morteza's idea of live contrast agents by linking it to the concept of genetic reporters, suggesting that genetic reporters inherently function as live contrast agents."", 'express agreement': ""Benjamin explicitly agrees with Morteza's point about live contrast agents, reinforcing the connection between genetic reporters and live imaging.""}","That's inherent in genetic reporters, right? That's what we mean when we say a live contrast agent. It's a a live reporter. I mean, I I agree. I agree with you completely.",False,False,False,2021ABI_2021_05_21_ABI,8.0,287.0,296.0,601.0,4137.0,4424.0,4433.0,73.73333333333333,"that's inherent in genetic reporters, right? that's what we mean when we say a live contrast agent. it's a a live reporter. i mean, i i agree. i agree with you completely."
2021ABI,2021_05_21_ABI_S8,Lisa Poulikakos,06:14-06:21,7.0,0,0.0,0.0,0,,No,No,No,"{'express enthusiasm': 'Lisa expresses her appreciation for the discussion and acknowledges that she learned a lot, indicating enthusiasm for the conversation.'}",Thanks everyone. I feel like I learned a lot as a physics engineering person and I really appreciated the discussion.,False,False,False,2021ABI_2021_05_21_ABI,8.0,374.0,381.0,601.0,4137.0,4511.0,4518.0,75.18333333333334,thanks everyone. i feel like i learned a lot as a physics engineering person and i really appreciated the discussion.
2021ABI,2021_05_21_ABI_S8,Dr. Anna Moore,06:21-06:22,1.0,0,0.0,0.0,0,,No,No,No,"[{'express enthusiasm': 'Dr. Anna Moore ends the session with a positive affirmation, indicating satisfaction with the discussion.'}]",Good.,False,False,False,2021ABI_2021_05_21_ABI,8.0,381.0,382.0,601.0,4137.0,4518.0,4519.0,75.3,good.
2021ABI,2021_05_21_ABI_S8,Dr. Anna Moore,06:45-06:47,2.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Dr. Anna Moore is explicitly agreeing with Lisa Poulikakos's statement about the importance of communication as new technologies are developed.""}","Yeah, I totally agree.",False,False,False,2021ABI_2021_05_21_ABI,8.0,405.0,407.0,601.0,4137.0,4542.0,4544.0,75.7,"yeah, i totally agree."
2021ABI,2021_05_21_ABI_S8,Dylan Burnette,06:48-07:00,12.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': {'Explanation': ""Dylan acknowledges Molly's point about the difficulty with integrating over time scales and having tractable metrics for different diseases, recognizing her contribution to the discussion.""}}",And I liked what Molly said about the difficulty with integrating over time scales and and having tractable metrics for many of the different diseases.,False,False,False,2021ABI_2021_05_21_ABI,8.0,408.0,420.0,601.0,4137.0,4545.0,4557.0,75.75,and i liked what molly said about the difficulty with integrating over time scales and and having tractable metrics for many of the different diseases.
2021ABI,2021_05_20_ABI_S1,Ellen Sletten,01:18-01:18,0.0,0,0.0,0.0,0,,No,No,Yes,{'None': 'This utterance is empty and does not convey any meaning or action.'},,False,False,False,2021ABI_2021_05_20_ABI,1.0,78.0,78.0,597.0,0.0,78.0,78.0,1.3,
2021ABI,2021_05_20_ABI_S1,Jin Zhang,01:46-01:47,1.0,0,0.0,0.0,0,,No,No,Yes,"{'express agreement': 'The speaker explicitly agrees with the previous action of sharing the slides, indicating approval.'}","Yeah, great.",False,False,False,2021ABI_2021_05_20_ABI,1.0,106.0,107.0,597.0,0.0,106.0,107.0,1.7666666666666666,"yeah, great."
2021ABI,2021_05_20_ABI_S1,Ellen Sletten,01:47-01:47,0.0,0,0.0,0.0,0,,No,No,Yes,"{'express agreement': ""Ellen acknowledges that the slides are now displayed correctly, agreeing with Jin's assessment in the previous turn.""}",Okay.,False,False,False,2021ABI_2021_05_20_ABI,1.0,107.0,107.0,597.0,0.0,107.0,107.0,1.7833333333333334,okay.
2021ABI,2021_05_20_ABI_S1,Jin Zhang,01:51-01:52,1.0,0,0.0,0.0,0,,No,No,Yes,"{'express agreement': ""Jin Zhang agrees with Samuel Achilefu's check to see if they can hear him.""}",Yes.,False,False,False,2021ABI_2021_05_20_ABI,1.0,111.0,112.0,597.0,0.0,111.0,112.0,1.85,yes.
2021ABI,2021_05_20_ABI_S1,Jin Zhang,02:13-02:14,1.0,0,0.0,0.0,0,,No,No,Yes,"{'acknowledge contribution': ""Jin Zhang acknowledges Samuel's appreciation for the talk.""}",Thank you.,False,False,False,2021ABI_2021_05_20_ABI,1.0,133.0,134.0,597.0,0.0,133.0,134.0,2.216666666666667,thank you.
2021ABI,2021_05_20_ABI_S1,Melike Lakadamyali,05:14-05:15,1.0,0,0.0,0.0,0,,No,No,Yes,[{'None': 'There is no code that applies to this utterance.'}],Um,False,False,False,2021ABI_2021_05_20_ABI,1.0,314.0,315.0,597.0,0.0,314.0,315.0,5.233333333333333,um
2021ABI,2021_05_20_ABI_S1,Ellen Sletten,08:00-08:01,1.0,0,0.0,0.0,0,,No,No,Yes,[{'None': 'This utterance is incomplete and does not express any complete idea or action.'}],And,False,False,False,2021ABI_2021_05_20_ABI,1.0,480.0,481.0,597.0,0.0,480.0,481.0,8.0,and
2021ABI,2021_05_20_ABI_S1,Jin Zhang,05:26-05:27,1.0,0,0.0,0.0,0,,No,No,Yes,"{'express humor': 'The utterance ""Oh"" in response to the statement ""Yes, Ed Mclusky is messing it up for all of us"" expresses humor.'}",Oh.,False,False,False,2021ABI_2021_05_20_ABI,1.0,326.0,327.0,597.0,0.0,326.0,327.0,5.433333333333334,oh.
2021ABI,2021_05_20_ABI_S1,Jin Zhang,06:41-06:42,1.0,0,0.0,0.0,0,,No,No,Yes,{'express agreement': 'The speaker explicitly agrees with the previous statement that flexible single molecule imaging is going to require a label of some sort.'},Yeah.,False,False,False,2021ABI_2021_05_20_ABI,1.0,401.0,402.0,597.0,0.0,401.0,402.0,6.683333333333334,yeah.
2021ABI,2021_05_20_ABI_S1,Domenico (Nick) Galati,06:44-06:44,0.0,0,0.0,0.0,0,,No,No,Yes,"{'None': 'This utterance is incomplete and does not express any specific idea, agreement, or question.'}",I mean.,False,False,False,2021ABI_2021_05_20_ABI,1.0,404.0,404.0,597.0,0.0,404.0,404.0,6.733333333333333,i mean.
2021ABI,2021_05_20_ABI_S1,Srigokul Upadhyayula,07:26-07:27,1.0,0,0.0,0.0,0,,No,No,Yes,"[{'acknowledge contribution': 'This utterance acknowledges the previous discussion, but does not agree or expand on it.'}]",Okay.,False,False,False,2021ABI_2021_05_20_ABI,1.0,446.0,447.0,597.0,0.0,446.0,447.0,7.433333333333334,okay.
2021ABI,2021_05_20_ABI_S1,Katharine White,07:16-07:17,1.0,0,0.0,0.0,0,,No,No,Yes,"[{'express agreement': ""Katharine agrees with Ellen's previous statement about needing a protag for fluorophores.""}]",Yeah.,False,False,False,2021ABI_2021_05_20_ABI,1.0,436.0,437.0,597.0,0.0,436.0,437.0,7.266666666666667,yeah.
2021ABI,2021_05_20_ABI_S1,Katharine White,07:17-07:17,0.0,0,0.0,0.0,0,,No,No,Yes,"[{'express agreement': ""Katharine agrees with Ellen's previous statement about needing a protag for fluorophores.""}]",Yeah.,False,False,False,2021ABI_2021_05_20_ABI,1.0,437.0,437.0,597.0,0.0,437.0,437.0,7.283333333333333,yeah.
2021ABI,2021_05_20_ABI_S1,,00:00-00:27,0.0,0,0.0,0.0,0,,No,No,Yes,{},,False,False,False,2021ABI_2021_05_20_ABI,1.0,0.0,27.0,597.0,0.0,0.0,27.0,0.0,
2021ABI,2021_05_21_ABI_S13,Crystal Rogers,05:39-05:39,0.0,0,0.0,0.0,0,,No,Yes,No,"{'express agreement': ""Crystal agrees with Mimi's statement about who should go next.""}",Yeah.,False,False,False,2021ABI_2021_05_21_ABI,13.0,339.0,339.0,600.0,7153.0,7492.0,7492.0,124.86666666666666,yeah.
2021ABI,2021_05_21_ABI_S13,Shannon Quinn,05:42-05:42,0.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Shannon agrees with Crystal's suggestion that the bot might be the only one left to introduce.""}",Yeah.,False,False,False,2021ABI_2021_05_21_ABI,13.0,342.0,342.0,600.0,7153.0,7495.0,7495.0,124.91666666666667,yeah.
2021ABI,2021_05_21_ABI_S13,Mimi Sammarco,05:42-05:43,1.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Mimi acknowledges Shannon's statement about how she was choosing the next person.""}",Okay.,False,False,False,2021ABI_2021_05_21_ABI,13.0,342.0,343.0,600.0,7153.0,7495.0,7496.0,124.91666666666667,okay.
2021ABI,2021_05_21_ABI_S13,Samuel Achilefu,05:43-05:44,1.0,0,0.0,0.0,0,,No,No,No,"{'express enthusiasm': 'Samuel expresses enthusiasm with the word ""Wonderful.""'}",Wonderful.,False,False,False,2021ABI_2021_05_21_ABI,13.0,343.0,344.0,600.0,7153.0,7496.0,7497.0,124.93333333333334,wonderful.
2021ABI,2021_05_21_ABI_S13,Katy Keenan,06:40-06:40,0.0,0,0.0,0.0,0,,No,No,No,"{'Katy Keenan: No. ': [{'Code Name': 'reject idea', 'Explanation': ""Katy rejects Samuel's invitation to add something to the conversation.""}]}",No.,False,False,False,2021ABI_2021_05_21_ABI,13.0,400.0,400.0,600.0,7153.0,7553.0,7553.0,125.88333333333334,no.
2021ABI,2021_05_21_ABI_S13,Samuel Achilefu,06:41-06:41,0.0,0,0.0,0.0,0,,No,No,No,{'express agreement': 'Samuel acknowledges that everyone has introduced themselves and expresses agreement that they can continue.'},"Okay, good.",False,False,False,2021ABI_2021_05_21_ABI,13.0,401.0,401.0,600.0,7153.0,7554.0,7554.0,125.9,"okay, good."
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy,07:18-07:18,0.0,0,0.0,0.0,0,,No,Yes,No,"{'assign task': 'Dylan McCreedy volunteers to be the reporter for the group, taking on the responsibility of creating the report.'}",I can do the report.,False,False,False,2021ABI_2021_05_21_ABI,13.0,438.0,438.0,600.0,7153.0,7591.0,7591.0,126.51666666666667,i can do the report.
2021ABI,2021_05_21_ABI_S13,Samuel Achilefu,07:45-07:45,0.0,0,0.0,0.0,0,,No,No,No,"{'express enthusiasm': ""Samuel expresses enthusiasm with the word 'Wonderful' after the group confirmed they are in the quantitative imaging session.""}",Wonderful.,False,False,False,2021ABI_2021_05_21_ABI,13.0,465.0,465.0,600.0,7153.0,7618.0,7618.0,126.96666666666667,wonderful.
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy,08:18-08:18,0.0,0,0.0,0.0,0,,No,No,No,"{'assign task': 'Dylan McCreedy volunteers to be the reporter, taking on the responsibility of creating the report.'}",I can do the report.,False,False,False,2021ABI_2021_05_21_ABI,13.0,498.0,498.0,600.0,7153.0,7651.0,7651.0,127.51666666666667,i can do the report.
2021ABI,2021_05_21_ABI_S13,Samuel Achilefu,08:21-08:21,0.0,0,0.0,0.0,0,,No,No,No,"{'Okay.': {'Code Name': 'acknowledge contribution', 'Explanation': 'Samuel acknowledges the previous turn in the conversation, indicating he is ready to move on.'}}",Okay.,False,False,False,2021ABI_2021_05_21_ABI,13.0,501.0,501.0,600.0,7153.0,7654.0,7654.0,127.56666666666666,okay.
2021ABI,2021_05_21_ABI_S13,Shannon Quinn,03:56-03:56,0.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Shannon agrees with Dylan's statement that ImageJ is a perfectly fine tool to use.""}",Yeah.,False,False,False,2021ABI_2021_05_21_ABI,13.0,236.0,236.0,600.0,7153.0,7389.0,7389.0,123.15,yeah.
2021ABI,2021_05_21_ABI_S13,Crystal Rogers,02:01-02:03,2.0,0,100.0,100.0,0,,No,No,No,"[{'Okay': 'This utterance expresses agreement with the previous statement, indicating a confirmation or acknowledgement of what was said.'}]",Okay.,False,False,False,2021ABI_2021_05_21_ABI,13.0,121.0,123.0,600.0,7153.0,7274.0,7276.0,121.23333333333333,okay.
2021ABI,2021_05_21_ABI_S13,Melike Lakadamyali,05:26-05:53,27.0,0,0.0,0.0,0,Open Palms,No,No,No,"[{'express agreement': 'Melike agrees with the previous statement about bringing quantitative imaging to the current workflow.'}, {'provide supporting evidence': 'Melike uses the super-resolution field as an example to support the discussion, explaining that their data is not intensity-based but points in space, and converting it to intensity-based images caused quantification problems.'}]",Absolutely. I think the super resolution field is a good example of this um you know because our data actually not even intensity based. Um it's points in space and um you know we've gone through this like um uh phase where we were um um trying to to convert our images into intensity based images um but there a lot of problems with that and you know like the quantification again was very dependent on how you converted it into an intensity based image etc.,False,True,False,2021ABI_2021_05_21_ABI,13.0,326.0,353.0,600.0,7153.0,7479.0,7506.0,124.65,absolutely. i think the super resolution field is a good example of this um you know because our data actually not even intensity based. um it's points in space and um you know we've gone through this like um uh phase where we were um um trying to to convert our images into intensity based images um but there a lot of problems with that and you know like the quantification again was very dependent on how you converted it into an intensity based image etc.
2021ABI,2021_05_21_ABI_S13,Samuel Achilefu,05:55-05:56,1.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Samuel Achilefu is encouraging Katie to speak, inviting her to contribute to the discussion.'}","Yes, go ahead, Katie.",False,False,False,2021ABI_2021_05_21_ABI,13.0,355.0,356.0,600.0,7153.0,7508.0,7509.0,125.13333333333334,"yes, go ahead, katie."
2021ABI,2021_05_21_ABI_S13,Melike Lakadamyali,07:02-07:32,30.0,0,0.0,0.0,0,Open Palms,No,No,No,"[{'express agreement': 'The speaker starts by saying ""Absolutely"", which expresses agreement with the previous point made.'}, {'provide supporting evidence': 'The speaker uses the super-resolution field as an example to support the discussion on quantitative imaging, providing details about the challenges faced when converting data into intensity-based images and how quantification depends on the conversion method.'}]",Absolutely. I think the super resolution field is a good example of this um you know because our data actually not even intensity based. Um it's points in space and um you know we've gone through this like um uh phase where we were um um trying to to convert our images into intensity based images um but there a lot of problems with that and you know like the quantification again was very dependent on how you converted it into an intensity based image etc.,False,False,False,2021ABI_2021_05_21_ABI,13.0,422.0,452.0,600.0,7153.0,7575.0,7605.0,126.25,absolutely. i think the super resolution field is a good example of this um you know because our data actually not even intensity based. um it's points in space and um you know we've gone through this like um uh phase where we were um um trying to to convert our images into intensity based images um but there a lot of problems with that and you know like the quantification again was very dependent on how you converted it into an intensity based image etc.
2021ABI,2021_05_21_ABI_S13,Samuel Achilefu,07:37-07:37,0.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Samuel Achilefu is encouraging Katie to speak, inviting her to contribute to the discussion.'}","Yes, go ahead, Katie.",False,False,False,2021ABI_2021_05_21_ABI,13.0,457.0,457.0,600.0,7153.0,7610.0,7610.0,126.83333333333333,"yes, go ahead, katie."
2021ABI,2021_05_21_ABI_S13,Melike Lakadamyali,01:32-01:33,1.0,0,0.0,0.0,0,,Yes,No,No,"[{'acknowledge contribution': 'Melike is acknowledging that she interrupted Ferdinand, but not agreeing or expanding on any idea.'}]",Oh sorry.,False,False,False,2021ABI_2021_05_21_ABI,13.0,92.0,93.0,600.0,7153.0,7245.0,7246.0,120.75,oh sorry.
2021ABI,2021_05_21_ABI_S13,Ferdinand Schweser,03:00-03:00,0.0,0,0.0,0.0,0,,Yes,No,No,"{'acknowledge contribution': 'Ferdinand Schweser is apologizing for interrupting Melike Lakadamyali, acknowledging her intention to speak.'}",Oh sorry.,False,False,False,2021ABI_2021_05_21_ABI,13.0,180.0,180.0,600.0,7153.0,7333.0,7333.0,122.21666666666667,oh sorry.
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,05:11-05:11,0.0,0,0.0,0.0,0,,No,Yes,No,"[{'express agreement': 'Dylan expresses agreement with the idea Ferdinand proposed about using neural networks to transform images from different sites, which builds on the previous discussion about reproducibility issues across different MRI scanners.'}]","Oh, I see.",False,False,False,2021ABI_2021_05_21_ABI,13.0,311.0,311.0,600.0,7153.0,7464.0,7464.0,124.4,"oh, i see."
2021ABI,2021_05_21_ABI_S13,Shannon Quinn,05:35-05:35,0.0,0,0.0,0.0,0,,No,No,No,{'express agreement': 'Shannon Quinn expresses agreement with the previous statement by Samuel Achilefu about open source systems.'},"Yeah, yeah, yeah.",False,False,False,2021ABI_2021_05_21_ABI,13.0,335.0,335.0,600.0,7153.0,7488.0,7488.0,124.8,"yeah, yeah, yeah."
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:17-06:17,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance as it only contains noise.'}],[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,377.0,377.0,600.0,7153.0,7530.0,7530.0,125.5,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:27-06:27,0.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'There is only noise in this utterance, so no code applies.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,387.0,387.0,600.0,7153.0,7540.0,7540.0,125.66666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'There is only noise in this utterance, so no code applies.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance as it only contains noise.'}],[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'There is only noise in this utterance, so no code applies.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance as it consists only of noise.'}],[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'There is only noise in this utterance, so no code applies.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'There is only noise in this utterance, so no code applies.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance as it only contains noise.'}],[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,"[{'express frustration': 'The utterance consists of noise, which can be interpreted as an expression of frustration due to technical difficulties or inability to articulate a thought.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'There is only noise in this utterance, so no code applies.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'There is only noise in this utterance, so no code applies.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'There is only noise in this utterance, so no code applies.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance as it only contains noise.'}],[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'There is only noise in this utterance, so no code applies.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance as it only contains noise.'}],[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,"[{'express frustration': 'The utterance consists of noise, which can be interpreted as an expression of frustration or difficulty in communicating clearly.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,"[{'express frustration': 'The utterance consists of noise, which can be interpreted as an expression of frustration or difficulty in communicating clearly.'}]",[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance as it only contains noise.'}],[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'There is only noise in this utterance.'}],[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance as it only contains noise.'}],[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'There is only noise in this utterance.'}],[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Dylan McCreedy | Texas A&M,06:30-06:30,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'There is only noise in this utterance.'}],[noise],False,False,False,2021ABI_2021_05_21_ABI,13.0,390.0,390.0,600.0,7153.0,7543.0,7543.0,125.71666666666667,[noise]
2021ABI,2021_05_21_ABI_S13,Katy Keenan,01:50-01:51,1.0,0,0.0,0.0,0,,No,No,Yes,[{'None': 'No code applies to this utterance as it is just a filler word.'}],Uh,False,False,False,2021ABI_2021_05_21_ABI,13.0,110.0,111.0,600.0,7153.0,7263.0,7264.0,121.05,uh
2021ABI,2021_05_21_ABI_S13,Crystal Rogers,02:40-02:41,1.0,0,0.0,0.0,0,,No,No,Yes,"{'confirm decision': ""Crystal agrees with Dylan's suggestion to use 'input output' as a way to summarize her point, finalizing the decision.""}",Sure.,False,False,True,2021ABI_2021_05_21_ABI,13.0,160.0,161.0,600.0,7153.0,7313.0,7314.0,121.88333333333334,sure.
2021ABI,2021_05_21_ABI_S13,Unknown speaker,02:44-02:45,1.0,0,0.0,0.0,0,,No,No,Yes,"{'express agreement': ""The speaker is expressing agreement with a prior statement, likely Crystal's suggestion of 'input output' as a summary point.""}",That's great.,False,False,False,2021ABI_2021_05_21_ABI,13.0,164.0,165.0,600.0,7153.0,7317.0,7318.0,121.95,that's great.
2021ABI,2021_05_21_ABI_S13,Melike Lakadamyali,01:57-01:58,1.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Melike Lakadamyali agrees with Shannon Quinn's pronunciation of her name.""}",Yeah.,False,False,False,2021ABI_2021_05_21_ABI,13.0,117.0,118.0,600.0,7153.0,7270.0,7271.0,121.16666666666667,yeah.
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,02:37-02:39,2.0,0,0.0,0.0,0,,No,No,No,"{'ask clarifying question': 'Dr. Anna Moore is asking for confirmation about whether she met Benjamin Bartelle yesterday, seeking clarification on a prior interaction.'}","We met yesterday, right?",False,False,False,2021ABI_2021_05_21_ABI,4.0,157.0,159.0,595.0,1764.0,1921.0,1923.0,32.016666666666666,"we met yesterday, right?"
2021ABI,2021_05_21_ABI_S4,Benjamin Bartelle,02:39-02:40,1.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': 'Benjamin confirms that he and Anna met yesterday, agreeing with her statement.'}","Yeah, I think we did.",False,False,False,2021ABI_2021_05_21_ABI,4.0,159.0,160.0,595.0,1764.0,1923.0,1924.0,32.05,"yeah, i think we did."
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,02:53-02:54,1.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Dr. Moore is inviting Molly to introduce herself, encouraging her to participate in the introductions.'}",All right. Uh Molly.,False,False,False,2021ABI_2021_05_21_ABI,4.0,173.0,174.0,595.0,1764.0,1937.0,1938.0,32.28333333333333,all right. uh molly.
2021ABI,2021_05_21_ABI_S4,Dr. Anna Moore,03:40-03:41,1.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Dr. Anna Moore is inviting Dylan to introduce himself and contribute to the discussion, continuing the round of introductions.'}",Okay. Wonderful. Dylan.,False,False,False,2021ABI_2021_05_21_ABI,4.0,220.0,221.0,595.0,1764.0,1984.0,1985.0,33.06666666666667,okay. wonderful. dylan.
